Id,Category
5795,6
5796,3
5797,9
5798,2
5799,9
5800,8
5801,8
5802,9
5803,9
5804,7
5805,9
5806,0
5807,0
5808,0
5809,0
5810,3
5811,6
5812,9
5813,6
5814,5
5815,5
5816,2
5817,4
5818,9
5819,9
5820,2
5821,7
5822,0
5823,9
5824,8
5825,1
5826,2
5827,5
5828,1
5829,8
5830,1
5831,1
5832,0
5833,7
5834,9
5835,1
5836,7
5837,8
5838,0
5839,5
5840,5
5841,8
5842,8
5843,6
5844,9
5845,2
5846,7
5847,5
5848,6
5849,2
5850,3
5851,2
5852,9
5853,5
5854,6
5855,4
5856,3
5857,6
5858,0
5859,7
5860,2
5861,9
5862,5
5863,4
5864,7
5865,2
5866,1
5867,0
5868,3
5869,7
5870,8
5871,9
5872,6
5873,6
5874,3
5875,9
5876,5
5877,1
5878,8
5879,7
5880,9
5881,7
5882,6
5883,5
5884,0
5885,5
5886,8
5887,4
5888,2
5889,2
5890,6
5891,1
5892,4
5893,9
5894,0
5895,2
5896,4
5897,3
5898,7
5899,1
5900,5
5901,4
5902,7
5903,8
5904,8
5905,2
5906,8
5907,2
5908,9
5909,3
5910,0
5911,8
5912,8
5913,2
5914,6
5915,5
5916,1
5917,0
5918,7
5919,8
5920,6
5921,7
5922,5
5923,0
5924,3
5925,6
5926,7
5927,9
5928,1
5929,6
5930,0
5931,8
5932,9
5933,6
5934,7
5935,9
5936,1
5937,4
5938,5
5939,8
5940,0
5941,4
5942,0
5943,3
5944,0
5945,3
5946,5
5947,9
5948,9
5949,9
5950,2
5951,3
5952,9
5953,1
5954,3
5955,8
5956,7
5957,9
5958,8
5959,1
5960,6
5961,6
5962,8
5963,1
5964,6
5965,4
5966,9
5967,3
5968,5
5969,3
5970,5
5971,2
5972,1
5973,9
5974,0
5975,7
5976,1
5977,6
5978,6
5979,3
5980,0
5981,2
5982,1
5983,4
5984,9
5985,2
5986,7
5987,2
5988,9
5989,0
5990,2
5991,2
5992,9
5993,6
5994,1
5995,2
5996,6
5997,2
5998,8
5999,9
6000,7
6001,6
6002,8
6003,2
6004,2
6005,9
6006,7
6007,1
6008,7
6009,1
6010,5
6011,4
6012,1
6013,4
6014,0
6015,2
6016,2
6017,3
6018,5
6019,7
6020,7
6021,8
6022,9
6023,2
6024,6
6025,1
6026,9
6027,5
6028,0
6029,5
6030,4
6031,4
6032,7
6033,1
6034,6
6035,7
6036,6
6037,8
6038,3
6039,3
6040,2
6041,9
6042,7
6043,8
6044,9
6045,2
6046,9
6047,6
6048,7
6049,9
6050,4
6051,2
6052,7
6053,1
6054,8
6055,8
6056,2
6057,3
6058,6
6059,2
6060,1
6061,1
6062,0
6063,0
6064,1
6065,0
6066,7
6067,2
6068,2
6069,4
6070,3
6071,7
6072,9
6073,9
6074,9
6075,4
6076,6
6077,6
6078,0
6079,8
6080,6
6081,1
6082,9
6083,7
6084,4
6085,4
6086,1
6087,7
6088,7
6089,3
6090,1
6091,8
6092,4
6093,8
6094,8
6095,5
6096,6
6097,0
6098,1
6099,1
6100,1
6101,7
6102,4
6103,6
6104,0
6105,8
6106,7
6107,6
6108,4
6109,1
6110,6
6111,4
6112,9
6113,4
6114,7
6115,1
6116,6
6117,8
6118,6
6119,8
6120,1
6121,6
6122,7
6123,0
6124,4
6125,1
6126,9
6127,3
6128,2
6129,8
6130,7
6131,1
6132,5
6133,8
6134,4
6135,0
6136,5
6137,8
6138,5
6139,7
6140,3
6141,5
6142,1
6143,6
6144,0
6145,7
6146,2
6147,7
6148,2
6149,4
6150,0
6151,5
6152,4
6153,6
6154,6
6155,5
6156,5
6157,6
6158,3
6159,5
6160,4
6161,7
6162,0
6163,9
6164,8
6165,2
6166,8
6167,9
6168,1
6169,6
6170,7
6171,4
6172,6
6173,5
6174,1
6175,0
6176,4
6177,9
6178,1
6179,2
6180,1
6181,6
6182,1
6183,9
6184,3
6185,4
6186,9
6187,3
6188,4
6189,9
6190,7
6191,1
6192,7
6193,4
6194,6
6195,5
6196,2
6197,8
6198,9
6199,7
6200,6
6201,0
6202,2
6203,8
6204,3
6205,0
6206,0
6207,6
6208,4
6209,4
6210,1
6211,6
6212,9
6213,3
6214,4
6215,6
6216,4
6217,6
6218,1
6219,8
6220,7
6221,1
6222,1
6223,4
6224,7
6225,7
6226,6
6227,0
6228,4
6229,6
6230,1
6231,2
6232,5
6233,3
6234,6
6235,1
6236,0
6237,7
6238,5
6239,5
6240,9
6241,4
6242,1
6243,1
6244,3
6245,3
6246,3
6247,8
6248,4
6249,2
6250,5
6251,5
6252,0
6253,4
6254,2
6255,8
6256,4
6257,2
6258,2
6259,5
6260,0
6261,7
6262,7
6263,3
6264,0
6265,0
6266,4
6267,8
6268,2
6269,2
6270,4
6271,8
6272,6
6273,0
6274,7
6275,3
6276,2
6277,5
6278,1
6279,1
6280,6
6281,5
6282,9
6283,2
6284,8
6285,9
6286,1
6287,7
6288,5
6289,7
6290,5
6291,6
6292,1
6293,2
6294,8
6295,5
6296,7
6297,2
6298,7
6299,6
6300,4
6301,4
6302,1
6303,7
6304,5
6305,0
6306,9
6307,0
6308,1
6309,7
6310,5
6311,4
6312,5
6313,9
6314,9
6315,3
6316,7
6317,3
6318,5
6319,8
6320,6
6321,7
6322,6
6323,2
6324,0
6325,2
6326,1
6327,3
6328,4
6329,7
6330,6
6331,7
6332,9
6333,5
6334,8
6335,3
6336,4
6337,4
6338,9
6339,7
6340,9
6341,6
6342,7
6343,3
6344,2
6345,2
6346,8
6347,6
6348,1
6349,5
6350,9
6351,6
6352,7
6353,0
6354,7
6355,1
6356,2
6357,3
6358,7
6359,6
6360,6
6361,5
6362,4
6363,8
6364,7
6365,9
6366,8
6367,1
6368,0
6369,6
6370,3
6371,5
6372,7
6373,3
6374,1
6375,8
6376,4
6377,4
6378,5
6379,2
6380,0
6381,4
6382,2
6383,1
6384,5
6385,4
6386,0
6387,5
6388,1
6389,0
6390,3
6391,5
6392,7
6393,6
6394,5
6395,5
6396,5
6397,3
6398,4
6399,9
6400,5
6401,3
6402,5
6403,2
6404,1
6405,9
6406,5
6407,5
6408,9
6409,3
6410,4
6411,9
6412,1
6413,2
6414,2
6415,8
6416,1
6417,7
6418,3
6419,2
6420,0
6421,7
6422,9
6423,1
6424,0
6425,8
6426,7
6427,0
6428,1
6429,4
6430,9
6431,3
6432,5
6433,5
6434,1
6435,6
6436,1
6437,8
6438,3
6439,2
6440,7
6441,0
6442,0
6443,4
6444,8
6445,9
6446,0
6447,3
6448,8
6449,0
6450,7
6451,8
6452,7
6453,2
6454,6
6455,9
6456,8
6457,5
6458,2
6459,7
6460,0
6461,7
6462,7
6463,0
6464,5
6465,8
6466,3
6467,6
6468,9
6469,1
6470,6
6471,0
6472,9
6473,7
6474,4
6475,4
6476,6
6477,6
6478,6
6479,7
6480,5
6481,6
6482,7
6483,0
6484,5
6485,9
6486,9
6487,2
6488,3
6489,4
6490,0
6491,1
6492,6
6493,9
6494,8
6495,5
6496,8
6497,8
6498,5
6499,2
6500,0
6501,9
6502,5
6503,8
6504,2
6505,9
6506,6
6507,9
6508,9
6509,2
6510,3
6511,1
6512,5
6513,5
6514,7
6515,9
6516,4
6517,2
6518,0
6519,7
6520,2
6521,8
6522,9
6523,1
6524,7
6525,5
6526,6
6527,5
6528,1
6529,1
6530,2
6531,5
6532,3
6533,8
6534,6
6535,5
6536,1
6537,0
6538,4
6539,9
6540,4
6541,2
6542,4
6543,2
6544,6
6545,3
6546,6
6547,9
6548,0
6549,7
6550,4
6551,3
6552,5
6553,0
6554,1
6555,6
6556,5
6557,7
6558,3
6559,5
6560,1
6561,6
6562,3
6563,5
6564,1
6565,5
6566,7
6567,0
6568,3
6569,8
6570,7
6571,1
6572,9
6573,3
6574,3
6575,0
6576,0
6577,6
6578,1
6579,7
6580,2
6581,5
6582,4
6583,1
6584,0
6585,2
6586,2
6587,3
6588,1
6589,3
6590,8
6591,1
6592,4
6593,7
6594,3
6595,7
6596,0
6597,8
6598,4
6599,9
6600,5
6601,7
6602,6
6603,9
6604,5
6605,4
6606,6
6607,7
6608,0
6609,1
6610,6
6611,4
6612,4
6613,2
6614,8
6615,7
6616,8
6617,1
6618,5
6619,7
6620,5
6621,7
6622,4
6623,2
6624,8
6625,4
6626,5
6627,7
6628,8
6629,7
6630,8
6631,7
6632,7
6633,5
6634,1
6635,6
6636,6
6637,1
6638,1
6639,7
6640,8
6641,1
6642,3
6643,0
6644,5
6645,1
6646,9
6647,5
6648,0
6649,9
6650,8
6651,9
6652,2
6653,3
6654,9
6655,9
6656,7
6657,1
6658,8
6659,1
6660,5
6661,7
6662,5
6663,6
6664,6
6665,9
6666,8
6667,6
6668,2
6669,4
6670,1
6671,7
6672,0
6673,6
6674,9
6675,7
6676,5
6677,5
6678,2
6679,8
6680,6
6681,7
6682,5
6683,8
6684,7
6685,5
6686,2
6687,7
6688,1
6689,3
6690,3
6691,5
6692,2
6693,0
6694,4
6695,7
6696,4
6697,5
6698,9
6699,2
6700,5
6701,1
6702,5
6703,7
6704,6
6705,0
6706,4
6707,8
6708,5
6709,8
6710,9
6711,7
6712,9
6713,6
6714,9
6715,5
6716,7
6717,2
6718,5
6719,1
6720,8
6721,1
6722,5
6723,1
6724,9
6725,9
6726,5
6727,2
6728,2
6729,8
6730,2
6731,2
6732,5
6733,2
6734,7
6735,8
6736,1
6737,6
6738,5
6739,5
6740,1
6741,5
6742,0
6743,5
6744,7
6745,4
6746,9
6747,8
6748,0
6749,8
6750,2
6751,0
6752,8
6753,3
6754,2
6755,9
6756,8
6757,1
6758,5
6759,2
6760,0
6761,0
6762,2
6763,5
6764,8
6765,8
6766,1
6767,9
6768,6
6769,5
6770,6
6771,7
6772,1
6773,9
6774,1
6775,3
6776,4
6777,8
6778,6
6779,5
6780,2
6781,6
6782,0
6783,8
6784,9
6785,8
6786,9
6787,3
6788,6
6789,2
6790,5
6791,2
6792,6
6793,8
6794,1
6795,1
6796,8
6797,0
6798,9
6799,5
6800,7
6801,4
6802,0
6803,6
6804,3
6805,1
6806,5
6807,1
6808,2
6809,7
6810,5
6811,0
6812,5
6813,7
6814,2
6815,2
6816,8
6817,7
6818,5
6819,6
6820,2
6821,7
6822,5
6823,5
6824,8
6825,3
6826,8
6827,2
6828,0
6829,3
6830,0
6831,7
6832,1
6833,8
6834,8
6835,1
6836,9
6837,9
6838,6
6839,2
6840,3
6841,7
6842,9
6843,0
6844,9
6845,8
6846,4
6847,4
6848,4
6849,4
6850,0
6851,2
6852,1
6853,1
6854,3
6855,8
6856,1
6857,0
6858,9
6859,4
6860,7
6861,4
6862,8
6863,6
6864,7
6865,8
6866,3
6867,0
6868,5
6869,5
6870,1
6871,1
6872,1
6873,8
6874,5
6875,3
6876,7
6877,5
6878,1
6879,7
6880,9
6881,5
6882,6
6883,7
6884,7
6885,9
6886,0
6887,0
6888,7
6889,5
6890,6
6891,3
6892,3
6893,9
6894,9
6895,4
6896,3
6897,8
6898,0
6899,4
6900,5
6901,1
6902,0
6903,3
6904,1
6905,4
6906,6
6907,2
6908,6
6909,0
6910,4
6911,5
6912,5
6913,7
6914,4
6915,9
6916,3
6917,0
6918,4
6919,1
6920,1
6921,0
6922,8
6923,6
6924,3
6925,6
6926,8
6927,7
6928,4
6929,2
6930,7
6931,6
6932,6
6933,1
6934,9
6935,4
6936,9
6937,9
6938,7
6939,6
6940,0
6941,3
6942,3
6943,5
6944,6
6945,5
6946,3
6947,0
6948,9
6949,3
6950,9
6951,1
6952,8
6953,2
6954,8
6955,4
6956,7
6957,4
6958,0
6959,9
6960,5
6961,3
6962,5
6963,2
6964,2
6965,1
6966,6
6967,5
6968,3
6969,0
6970,1
6971,5
6972,9
6973,0
6974,6
6975,4
6976,8
6977,0
6978,5
6979,4
6980,5
6981,8
6982,1
6983,8
6984,4
6985,7
6986,1
6987,0
6988,0
6989,9
6990,3
6991,4
6992,3
6993,1
6994,9
6995,1
6996,1
6997,2
6998,1
6999,8
7000,7
7001,7
7002,8
7003,6
7004,8
7005,6
7006,5
7007,1
7008,5
7009,0
7010,5
7011,9
7012,9
7013,6
7014,6
7015,1
7016,1
7017,2
7018,8
7019,5
7020,7
7021,4
7022,7
7023,1
7024,0
7025,0
7026,8
7027,0
7028,3
7029,6
7030,5
7031,3
7032,5
7033,2
7034,2
7035,8
7036,9
7037,7
7038,8
7039,8
7040,9
7041,5
7042,4
7043,0
7044,1
7045,3
7046,5
7047,8
7048,8
7049,4
7050,1
7051,5
7052,1
7053,1
7054,3
7055,8
7056,7
7057,9
7058,8
7059,8
7060,4
7061,5
7062,9
7063,1
7064,4
7065,9
7066,3
7067,6
7068,6
7069,3
7070,1
7071,6
7072,2
7073,5
7074,8
7075,0
7076,9
7077,2
7078,2
7079,1
7080,1
7081,5
7082,9
7083,9
7084,4
7085,0
7086,3
7087,7
7088,9
7089,4
7090,7
7091,1
7092,0
7093,8
7094,3
7095,1
7096,6
7097,5
7098,5
7099,8
7100,7
7101,4
7102,0
7103,6
7104,9
7105,8
7106,4
7107,6
7108,8
7109,8
7110,1
7111,3
7112,7
7113,7
7114,9
7115,8
7116,1
7117,8
7118,4
7119,7
7120,6
7121,4
7122,1
7123,0
7124,7
7125,5
7126,7
7127,7
7128,5
7129,2
7130,5
7131,5
7132,9
7133,5
7134,4
7135,2
7136,6
7137,5
7138,1
7139,1
7140,0
7141,2
7142,6
7143,4
7144,1
7145,4
7146,6
7147,9
7148,0
7149,1
7150,4
7151,1
7152,7
7153,5
7154,9
7155,8
7156,4
7157,1
7158,0
7159,2
7160,3
7161,7
7162,1
7163,6
7164,1
7165,1
7166,9
7167,9
7168,1
7169,1
7170,4
7171,5
7172,0
7173,8
7174,8
7175,5
7176,1
7177,4
7178,1
7179,5
7180,7
7181,0
7182,7
7183,6
7184,8
7185,8
7186,2
7187,6
7188,8
7189,5
7190,0
7191,8
7192,8
7193,6
7194,2
7195,1
7196,2
7197,6
7198,9
7199,6
7200,2
7201,6
7202,3
7203,3
7204,8
7205,5
7206,3
7207,7
7208,8
7209,4
7210,0
7211,8
7212,9
7213,2
7214,0
7215,0
7216,3
7217,0
7218,6
7219,7
7220,3
7221,7
7222,3
7223,6
7224,5
7225,4
7226,7
7227,3
7228,3
7229,6
7230,8
7231,2
7232,8
7233,8
7234,9
7235,2
7236,1
7237,1
7238,8
7239,1
7240,0
7241,8
7242,0
7243,5
7244,3
7245,6
7246,7
7247,8
7248,9
7249,0
7250,5
7251,7
7252,2
7253,0
7254,6
7255,3
7256,2
7257,9
7258,4
7259,7
7260,9
7261,0
7262,7
7263,4
7264,6
7265,5
7266,5
7267,5
7268,5
7269,7
7270,0
7271,6
7272,0
7273,6
7274,6
7275,5
7276,6
7277,8
7278,0
7279,5
7280,4
7281,3
7282,2
7283,1
7284,2
7285,6
7286,7
7287,8
7288,0
7289,1
7290,2
7291,3
7292,5
7293,4
7294,0
7295,0
7296,3
7297,1
7298,9
7299,3
7300,1
7301,3
7302,9
7303,1
7304,4
7305,6
7306,6
7307,4
7308,2
7309,2
7310,5
7311,3
7312,1
7313,9
7314,0
7315,7
7316,7
7317,2
7318,3
7319,9
7320,1
7321,2
7322,6
7323,5
7324,6
7325,9
7326,0
7327,8
7328,0
7329,5
7330,0
7331,1
7332,5
7333,9
7334,5
7335,8
7336,9
7337,0
7338,2
7339,2
7340,8
7341,7
7342,8
7343,4
7344,8
7345,0
7346,0
7347,1
7348,5
7349,8
7350,4
7351,9
7352,7
7353,5
7354,5
7355,8
7356,9
7357,5
7358,6
7359,2
7360,3
7361,9
7362,3
7363,5
7364,1
7365,0
7366,1
7367,1
7368,4
7369,5
7370,9
7371,8
7372,6
7373,4
7374,9
7375,5
7376,3
7377,0
7378,8
7379,9
7380,2
7381,0
7382,4
7383,3
7384,3
7385,0
7386,5
7387,4
7388,4
7389,4
7390,7
7391,5
7392,2
7393,3
7394,8
7395,5
7396,6
7397,0
7398,1
7399,5
7400,9
7401,4
7402,5
7403,6
7404,1
7405,3
7406,8
7407,6
7408,7
7409,7
7410,1
7411,9
7412,0
7413,1
7414,9
7415,9
7416,2
7417,9
7418,8
7419,6
7420,9
7421,1
7422,9
7423,3
7424,6
7425,1
7426,8
7427,5
7428,3
7429,8
7430,6
7431,2
7432,4
7433,1
7434,3
7435,9
7436,2
7437,7
7438,3
7439,8
7440,7
7441,1
7442,2
7443,7
7444,6
7445,3
7446,2
7447,8
7448,5
7449,4
7450,7
7451,5
7452,9
7453,5
7454,3
7455,7
7456,4
7457,9
7458,5
7459,2
7460,4
7461,1
7462,5
7463,0
7464,6
7465,4
7466,0
7467,0
7468,8
7469,9
7470,0
7471,1
7472,2
7473,5
7474,4
7475,9
7476,8
7477,5
7478,0
7479,0
7480,3
7481,8
7482,3
7483,5
7484,1
7485,6
7486,8
7487,8
7488,5
7489,8
7490,4
7491,5
7492,2
7493,0
7494,3
7495,4
7496,0
7497,1
7498,8
7499,5
7500,8
7501,7
7502,2
7503,9
7504,7
7505,3
7506,4
7507,5
7508,2
7509,9
7510,0
7511,9
7512,7
7513,6
7514,0
7515,3
7516,3
7517,4
7518,0
7519,1
7520,3
7521,4
7522,0
7523,1
7524,3
7525,1
7526,8
7527,1
7528,7
7529,3
7530,5
7531,8
7532,3
7533,0
7534,9
7535,9
7536,3
7537,5
7538,4
7539,3
7540,3
7541,7
7542,1
7543,1
7544,1
7545,3
7546,6
7547,9
7548,4
7549,6
7550,6
7551,9
7552,4
7553,0
7554,4
7555,7
7556,7
7557,5
7558,6
7559,8
7560,3
7561,6
7562,8
7563,3
7564,1
7565,6
7566,6
7567,7
7568,3
7569,5
7570,9
7571,2
7572,6
7573,5
7574,8
7575,8
7576,4
7577,9
7578,5
7579,4
7580,0
7581,7
7582,5
7583,9
7584,0
7585,6
7586,4
7587,3
7588,4
7589,5
7590,9
7591,9
7592,0
7593,9
7594,0
7595,2
7596,7
7597,5
7598,6
7599,2
7600,3
7601,8
7602,6
7603,2
7604,5
7605,5
7606,2
7607,5
7608,3
7609,8
7610,6
7611,2
7612,0
7613,9
7614,9
7615,1
7616,0
7617,5
7618,1
7619,5
7620,1
7621,8
7622,3
7623,5
7624,6
7625,1
7626,5
7627,0
7628,9
7629,0
7630,1
7631,6
7632,0
7633,1
7634,3
7635,1
7636,6
7637,4
7638,1
7639,4
7640,9
7641,2
7642,5
7643,8
7644,0
7645,3
7646,3
7647,6
7648,6
7649,7
7650,4
7651,7
7652,1
7653,4
7654,4
7655,9
7656,8
7657,8
7658,6
7659,3
7660,8
7661,3
7662,8
7663,4
7664,5
7665,2
7666,9
7667,9
7668,7
7669,9
7670,6
7671,4
7672,1
7673,1
7674,9
7675,8
7676,6
7677,1
7678,7
7679,4
7680,6
7681,3
7682,9
7683,7
7684,8
7685,2
7686,9
7687,1
7688,0
7689,9
7690,1
7691,0
7692,9
7693,8
7694,3
7695,9
7696,1
7697,2
7698,6
7699,1
7700,4
7701,4
7702,1
7703,0
7704,4
7705,5
7706,1
7707,1
7708,9
7709,8
7710,2
7711,9
7712,0
7713,3
7714,7
7715,0
7716,0
7717,9
7718,1
7719,5
7720,5
7721,0
7722,2
7723,6
7724,6
7725,5
7726,6
7727,4
7728,9
7729,5
7730,3
7731,8
7732,3
7733,6
7734,5
7735,4
7736,7
7737,0
7738,8
7739,5
7740,5
7741,5
7742,8
7743,6
7744,3
7745,8
7746,7
7747,2
7748,2
7749,8
7750,0
7751,9
7752,8
7753,2
7754,3
7755,3
7756,7
7757,4
7758,8
7759,9
7760,1
7761,4
7762,8
7763,8
7764,6
7765,2
7766,5
7767,0
7768,3
7769,3
7770,4
7771,4
7772,4
7773,7
7774,3
7775,3
7776,3
7777,7
7778,9
7779,8
7780,7
7781,5
7782,5
7783,2
7784,3
7785,5
7786,4
7787,7
7788,3
7789,9
7790,3
7791,5
7792,8
7793,7
7794,1
7795,8
7796,6
7797,1
7798,8
7799,0
7800,6
7801,0
7802,4
7803,6
7804,4
7805,1
7806,7
7807,5
7808,7
7809,0
7810,5
7811,6
7812,9
7813,3
7814,0
7815,8
7816,1
7817,6
7818,4
7819,4
7820,1
7821,3
7822,5
7823,5
7824,9
7825,9
7826,7
7827,4
7828,5
7829,1
7830,8
7831,0
7832,7
7833,6
7834,9
7835,9
7836,4
7837,6
7838,0
7839,3
7840,6
7841,0
7842,7
7843,6
7844,8
7845,4
7846,7
7847,5
7848,8
7849,8
7850,5
7851,3
7852,4
7853,2
7854,7
7855,6
7856,8
7857,3
7858,7
7859,6
7860,8
7861,3
7862,4
7863,6
7864,6
7865,1
7866,9
7867,8
7868,9
7869,3
7870,0
7871,9
7872,9
7873,1
7874,2
7875,4
7876,3
7877,5
7878,6
7879,4
7880,4
7881,5
7882,6
7883,7
7884,9
7885,7
7886,2
7887,2
7888,0
7889,7
7890,3
7891,4
7892,0
7893,5
7894,2
7895,5
7896,7
7897,6
7898,4
7899,1
7900,2
7901,7
7902,7
7903,0
7904,0
7905,7
7906,4
7907,1
7908,3
7909,2
7910,4
7911,3
7912,6
7913,4
7914,8
7915,2
7916,7
7917,1
7918,3
7919,5
7920,9
7921,2
7922,8
7923,3
7924,1
7925,1
7926,8
7927,2
7928,6
7929,8
7930,4
7931,1
7932,0
7933,4
7934,4
7935,5
7936,9
7937,0
7938,8
7939,9
7940,4
7941,8
7942,9
7943,6
7944,3
7945,4
7946,2
7947,2
7948,1
7949,4
7950,5
7951,9
7952,9
7953,6
7954,5
7955,4
7956,3
7957,1
7958,6
7959,9
7960,4
7961,3
7962,6
7963,4
7964,9
7965,9
7966,9
7967,0
7968,8
7969,6
7970,5
7971,0
7972,8
7973,6
7974,5
7975,7
7976,9
7977,7
7978,8
7979,5
7980,8
7981,2
7982,7
7983,8
7984,6
7985,7
7986,2
7987,7
7988,1
7989,4
7990,9
7991,8
7992,5
7993,8
7994,6
7995,9
7996,2
7997,7
7998,6
7999,9
8000,4
8001,4
8002,9
8003,4
8004,5
8005,0
8006,6
8007,2
8008,5
8009,8
8010,7
8011,6
8012,4
8013,1
8014,9
8015,8
8016,2
8017,4
8018,2
8019,9
8020,2
8021,7
8022,0
8023,3
8024,2
8025,0
8026,6
8027,5
8028,3
8029,7
8030,8
8031,4
8032,7
8033,1
8034,4
8035,1
8036,2
8037,7
8038,5
8039,3
8040,7
8041,2
8042,4
8043,4
8044,7
8045,7
8046,6
8047,0
8048,2
8049,3
8050,1
8051,0
8052,2
8053,1
8054,0
8055,6
8056,4
8057,0
8058,5
8059,0
8060,0
8061,1
8062,6
8063,8
8064,0
8065,8
8066,2
8067,2
8068,9
8069,4
8070,1
8071,4
8072,4
8073,5
8074,4
8075,2
8076,9
8077,1
8078,4
8079,1
8080,5
8081,5
8082,0
8083,0
8084,5
8085,2
8086,8
8087,6
8088,6
8089,4
8090,9
8091,8
8092,5
8093,4
8094,9
8095,1
8096,4
8097,0
8098,5
8099,8
8100,7
8101,2
8102,9
8103,9
8104,3
8105,2
8106,9
8107,8
8108,9
8109,0
8110,0
8111,8
8112,9
8113,8
8114,6
8115,4
8116,5
8117,1
8118,4
8119,8
8120,9
8121,3
8122,4
8123,5
8124,3
8125,2
8126,0
8127,0
8128,4
8129,5
8130,8
8131,2
8132,2
8133,2
8134,0
8135,8
8136,5
8137,6
8138,0
8139,2
8140,7
8141,6
8142,4
8143,9
8144,1
8145,6
8146,8
8147,7
8148,7
8149,7
8150,8
8151,0
8152,2
8153,7
8154,0
8155,5
8156,2
8157,8
8158,9
8159,0
8160,4
8161,1
8162,3
8163,2
8164,0
8165,0
8166,3
8167,6
8168,9
8169,1
8170,0
8171,3
8172,1
8173,4
8174,5
8175,6
8176,7
8177,1
8178,7
8179,5
8180,3
8181,3
8182,6
8183,6
8184,9
8185,7
8186,2
8187,2
8188,7
8189,7
8190,5
8191,6
8192,7
8193,6
8194,9
8195,5
8196,9
8197,8
8198,2
8199,0
8200,9
8201,6
8202,3
8203,6
8204,5
8205,1
8206,5
8207,5
8208,3
8209,9
8210,3
8211,2
8212,7
8213,8
8214,4
8215,5
8216,4
8217,1
8218,6
8219,9
8220,3
8221,6
8222,3
8223,1
8224,5
8225,2
8226,7
8227,8
8228,0
8229,2
8230,7
8231,9
8232,3
8233,6
8234,4
8235,6
8236,0
8237,4
8238,5
8239,6
8240,1
8241,2
8242,9
8243,3
8244,5
8245,5
8246,0
8247,3
8248,3
8249,9
8250,8
8251,5
8252,5
8253,0
8254,1
8255,5
8256,8
8257,9
8258,3
8259,6
8260,2
8261,3
8262,2
8263,1
8264,0
8265,2
8266,8
8267,6
8268,2
8269,7
8270,7
8271,9
8272,5
8273,7
8274,0
8275,4
8276,7
8277,0
8278,9
8279,0
8280,8
8281,3
8282,5
8283,8
8284,5
8285,8
8286,9
8287,4
8288,7
8289,9
8290,8
8291,3
8292,6
8293,4
8294,3
8295,0
8296,9
8297,5
8298,3
8299,1
8300,1
8301,2
8302,1
8303,9
8304,2
8305,9
8306,0
8307,3
8308,0
8309,2
8310,2
8311,8
8312,2
8313,3
8314,5
8315,8
8316,2
8317,8
8318,9
8319,7
8320,4
8321,4
8322,5
8323,0
8324,5
8325,4
8326,7
8327,4
8328,5
8329,5
8330,2
8331,2
8332,2
8333,5
8334,5
8335,7
8336,3
8337,2
8338,3
8339,4
8340,3
8341,7
8342,5
8343,5
8344,0
8345,5
8346,9
8347,0
8348,4
8349,2
8350,5
8351,4
8352,4
8353,3
8354,1
8355,4
8356,5
8357,1
8358,1
8359,4
8360,2
8361,0
8362,2
8363,0
8364,9
8365,4
8366,7
8367,7
8368,6
8369,9
8370,1
8371,1
8372,3
8373,3
8374,7
8375,5
8376,1
8377,3
8378,1
8379,7
8380,7
8381,2
8382,6
8383,3
8384,9
8385,5
8386,9
8387,0
8388,1
8389,4
8390,6
8391,8
8392,5
8393,8
8394,3
8395,8
8396,0
8397,0
8398,2
8399,7
8400,4
8401,2
8402,1
8403,8
8404,7
8405,9
8406,6
8407,9
8408,2
8409,9
8410,6
8411,7
8412,8
8413,1
8414,7
8415,9
8416,0
8417,4
8418,6
8419,0
8420,5
8421,9
8422,2
8423,5
8424,8
8425,2
8426,9
8427,7
8428,9
8429,0
8430,9
8431,4
8432,7
8433,0
8434,5
8435,3
8436,3
8437,0
8438,3
8439,9
8440,9
8441,6
8442,1
8443,8
8444,4
8445,8
8446,7
8447,8
8448,6
8449,9
8450,1
8451,8
8452,1
8453,9
8454,2
8455,0
8456,7
8457,9
8458,4
8459,1
8460,6
8461,2
8462,1
8463,5
8464,6
8465,8
8466,1
8467,7
8468,3
8469,0
8470,0
8471,9
8472,4
8473,9
8474,6
8475,6
8476,6
8477,8
8478,8
8479,8
8480,1
8481,4
8482,3
8483,9
8484,4
8485,2
8486,8
8487,0
8488,0
8489,9
8490,5
8491,1
8492,0
8493,2
8494,6
8495,4
8496,9
8497,3
8498,6
8499,5
8500,0
8501,6
8502,5
8503,5
8504,4
8505,6
8506,5
8507,9
8508,7
8509,5
8510,8
8511,8
8512,4
8513,6
8514,7
8515,6
8516,5
8517,9
8518,1
8519,9
8520,6
8521,9
8522,2
8523,0
8524,0
8525,8
8526,2
8527,1
8528,6
8529,7
8530,1
8531,2
8532,9
8533,8
8534,2
8535,2
8536,9
8537,1
8538,1
8539,1
8540,0
8541,7
8542,7
8543,7
8544,0
8545,1
8546,3
8547,3
8548,1
8549,6
8550,1
8551,8
8552,0
8553,3
8554,9
8555,9
8556,1
8557,0
8558,2
8559,3
8560,5
8561,7
8562,5
8563,3
8564,7
8565,2
8566,9
8567,9
8568,5
8569,5
8570,2
8571,7
8572,2
8573,5
8574,1
8575,1
8576,7
8577,2
8578,1
8579,3
8580,3
8581,7
8582,2
8583,8
8584,3
8585,3
8586,4
8587,6
8588,1
8589,9
8590,7
8591,2
8592,7
